,EmployeeNo,Promoted_or_Not
9149,YAK/S/30572,1
9150,YAK/S/30574,1
9151,YAK/S/30575,1
9152,YAK/S/30576,1
9153,YAK/S/30577,1
9154,YAK/S/30585,1
9155,YAK/S/30587,1
9156,YAK/S/30588,1
9157,YAK/S/30595,1
9158,YAK/S/30596,1
9159,YAK/S/30598,1
9160,YAK/S/30600,1
9161,YAK/S/30608,1
9162,YAK/S/30611,1
9163,YAK/S/30613,1
9164,YAK/S/30624,1
9165,YAK/S/30626,1
9166,YAK/S/30627,1
9167,YAK/S/30630,1
9168,YAK/S/30632,1
9169,YAK/S/30634,1
9170,YAK/S/30641,1
9171,YAK/S/30648,1
9172,YAK/S/30651,1
9173,YAK/S/30652,1
9174,YAK/S/30653,1
9175,YAK/S/30657,1
9176,YAK/S/30664,1
9177,YAK/S/30665,1
9178,YAK/S/30666,1
9179,YAK/S/30668,1
9180,YAK/S/30673,1
9181,YAK/S/30674,1
9182,YAK/S/30677,1
9183,YAK/S/30679,1
9184,YAK/S/30680,1
9185,YAK/S/30685,1
9186,YAK/S/30686,1
9187,YAK/S/30687,1
9188,YAK/S/30688,1
9189,YAK/S/30690,1
9190,YAK/S/30695,1
9191,YAK/S/30697,1
9192,YAK/S/30703,1
9193,YAK/S/30712,1
9194,YAK/S/30715,1
9195,YAK/S/30721,1
9196,YAK/S/30723,1
9197,YAK/S/30735,1
9198,YAK/S/30742,1
9199,YAK/S/30747,1
9200,YAK/S/30755,1
9201,YAK/S/30756,1
9202,YAK/S/30767,1
9203,YAK/S/30770,1
9204,YAK/S/30771,1
9205,YAK/S/30773,1
9206,YAK/S/30775,1
9207,YAK/S/30776,1
9208,YAK/S/30778,1
9209,YAK/S/30779,1
9210,YAK/S/30782,1
9211,YAK/S/30783,1
9212,YAK/S/30785,1
9213,YAK/S/30786,1
9214,YAK/S/30795,1
9215,YAK/S/30796,1
9216,YAK/S/30811,1
9217,YAK/S/30814,1
9218,YAK/S/30816,1
9219,YAK/S/30818,1
9220,YAK/S/30821,1
9221,YAK/S/30822,1
9222,YAK/S/30823,1
9223,YAK/S/30826,1
9224,YAK/S/30828,1
9225,YAK/S/30830,1
9226,YAK/S/30831,1
9227,YAK/S/30842,1
9228,YAK/S/30844,1
9229,YAK/S/30846,1
9230,YAK/S/30849,1
9231,YAK/S/30851,1
9232,YAK/S/30852,1
9233,YAK/S/30855,1
9234,YAK/S/30856,1
9235,YAK/S/30862,1
9236,YAK/S/30864,1
9237,YAK/S/30868,1
9238,YAK/S/30869,1
9239,YAK/S/30870,1
9240,YAK/S/30879,1
9241,YAK/S/30880,1
9242,YAK/S/30881,1
9243,YAK/S/30884,1
9244,YAK/S/30885,1
9245,YAK/S/30892,1
9246,YAK/S/30894,1
9247,YAK/S/30895,1
9248,YAK/S/30897,1
9249,YAK/S/30903,1
9250,YAK/S/30905,1
9251,YAK/S/30911,1
9252,YAK/S/30914,1
9253,YAK/S/30917,1
9254,YAK/S/30921,1
9255,YAK/S/30925,1
9256,YAK/S/30929,1
9257,YAK/S/30931,1
9258,YAK/S/30941,1
9259,YAK/S/30944,1
9260,YAK/S/30945,1
9261,YAK/S/30946,1
9262,YAK/S/30950,1
9263,YAK/S/30951,1
9264,YAK/S/30954,1
9265,YAK/S/30959,1
9266,YAK/S/30964,1
9267,YAK/S/30967,1
9268,YAK/S/30971,1
9269,YAK/S/30977,1
9270,YAK/S/30980,1
9271,YAK/S/30981,1
9272,YAK/S/30985,1
9273,YAK/S/30986,1
9274,YAK/S/30988,1
9275,YAK/S/30989,1
9276,YAK/S/30991,1
9277,YAK/S/30997,1
9278,YAK/S/30999,1
9279,YAK/S/31000,1
9280,YAK/S/31004,1
9281,YAK/S/31006,1
9282,YAK/S/31008,1
9283,YAK/S/31012,1
9284,YAK/S/31015,1
9285,YAK/S/31019,1
9286,YAK/S/31026,1
9287,YAK/S/31031,1
9288,YAK/S/31033,1
9289,YAK/S/31037,1
9290,YAK/S/31044,1
9291,YAK/S/31048,1
9292,YAK/S/31056,1
9293,YAK/S/31067,1
9294,YAK/S/31068,1
9295,YAK/S/31069,1
9296,YAK/S/31074,1
9297,YAK/S/31075,1
9298,YAK/S/31076,1
9299,YAK/S/31078,1
9300,YAK/S/31083,1
9301,YAK/S/31085,1
9302,YAK/S/31089,1
9303,YAK/S/31090,1
9304,YAK/S/31094,1
9305,YAK/S/31096,1
9306,YAK/S/31097,1
9307,YAK/S/31100,1
9308,YAK/S/31105,1
9309,YAK/S/31107,1
9310,YAK/S/31108,1
9311,YAK/S/31110,1
9312,YAK/S/31115,1
9313,YAK/S/31119,1
9314,YAK/S/31123,1
9315,YAK/S/31127,1
9316,YAK/S/31128,1
9317,YAK/S/31129,1
9318,YAK/S/31136,1
9319,YAK/S/31141,1
9320,YAK/S/31145,1
9321,YAK/S/31149,1
9322,YAK/S/31156,1
9323,YAK/S/31162,1
9324,YAK/S/31166,1
9325,YAK/S/31168,1
9326,YAK/S/31169,1
9327,YAK/S/31171,1
9328,YAK/S/31173,1
9329,YAK/S/31174,1
9330,YAK/S/31177,1
9331,YAK/S/31186,1
9332,YAK/S/31188,1
9333,YAK/S/31191,1
9334,YAK/S/31193,1
9335,YAK/S/31202,1
9336,YAK/S/31206,1
9337,YAK/S/31207,1
9338,YAK/S/31210,1
9339,YAK/S/31211,1
9340,YAK/S/31212,1
9341,YAK/S/31213,1
9342,YAK/S/31215,1
9343,YAK/S/31216,1
9344,YAK/S/31218,1
9345,YAK/S/31223,1
9346,YAK/S/31226,1
9347,YAK/S/31236,1
9348,YAK/S/31237,1
9349,YAK/S/31238,1
9350,YAK/S/31240,1
9351,YAK/S/31246,1
9352,YAK/S/31250,1
9353,YAK/S/31252,1
9354,YAK/S/31254,1
9355,YAK/S/31258,1
9356,YAK/S/31260,1
9357,YAK/S/31276,1
9358,YAK/S/31277,1
9359,YAK/S/31279,1
9360,YAK/S/31281,1
9361,YAK/S/31301,1
9362,YAK/S/31302,1
9363,YAK/S/31303,1
9364,YAK/S/31305,1
9365,YAK/S/31306,1
9366,YAK/S/31307,1
9367,YAK/S/31311,1
9368,YAK/S/31312,1
9369,YAK/S/31315,1
9370,YAK/S/31320,1
9371,YAK/S/31323,1
9372,YAK/S/31325,1
9373,YAK/S/31326,1
9374,YAK/S/31327,1
9375,YAK/S/31341,1
9376,YAK/S/31347,1
9377,YAK/S/31349,1
9378,YAK/S/31352,1
9379,YAK/S/31355,1
9380,YAK/S/31358,1
9381,YAK/S/31360,1
9382,YAK/S/31363,1
9383,YAK/S/31369,1
9384,YAK/S/31372,1
9385,YAK/S/31373,1
9386,YAK/S/31375,1
9387,YAK/S/31383,1
9388,YAK/S/31384,1
9389,YAK/S/31392,1
9390,YAK/S/31397,1
9391,YAK/S/31398,1
9392,YAK/S/31410,1
9393,YAK/S/31414,1
9394,YAK/S/31415,1
9395,YAK/S/31416,1
9396,YAK/S/31418,1
9397,YAK/S/31429,1
9398,YAK/S/31431,1
9399,YAK/S/31439,1
9400,YAK/S/31443,1
9401,YAK/S/31446,1
9402,YAK/S/31453,1
9403,YAK/S/31456,1
9404,YAK/S/31459,1
9405,YAK/S/31462,1
9406,YAK/S/31467,1
9407,YAK/S/31468,1
9408,YAK/S/31473,1
9409,YAK/S/31475,1
9410,YAK/S/31477,1
9411,YAK/S/31482,1
9412,YAK/S/31485,1
9413,YAK/S/31486,1
9414,YAK/S/31489,1
9415,YAK/S/31493,1
9416,YAK/S/31495,1
9417,YAK/S/31497,1
9418,YAK/S/31504,1
9419,YAK/S/31506,1
9420,YAK/S/31510,1
9421,YAK/S/31515,1
9422,YAK/S/31517,1
9423,YAK/S/31526,1
9424,YAK/S/31527,1
9425,YAK/S/31528,1
9426,YAK/S/31529,1
9427,YAK/S/31533,1
9428,YAK/S/31534,1
9429,YAK/S/31540,1
9430,YAK/S/31541,1
9431,YAK/S/31548,1
9432,YAK/S/31552,1
9433,YAK/S/31555,1
9434,YAK/S/31557,1
9435,YAK/S/31570,1
9436,YAK/S/31572,1
9437,YAK/S/31573,1
9438,YAK/S/31576,1
9439,YAK/S/31577,1
9440,YAK/S/31579,1
9441,YAK/S/31583,1
9442,YAK/S/31584,1
9443,YAK/S/31586,1
9444,YAK/S/31587,1
9445,YAK/S/31592,1
9446,YAK/S/31595,1
9447,YAK/S/31596,1
9448,YAK/S/31597,1
9449,YAK/S/31598,1
9450,YAK/S/31599,1
9451,YAK/S/31605,1
9452,YAK/S/31606,1
9453,YAK/S/31616,1
9454,YAK/S/31617,1
9455,YAK/S/31619,1
9456,YAK/S/31620,1
9457,YAK/S/31623,1
9458,YAK/S/31624,1
9459,YAK/S/31628,1
9460,YAK/S/31629,1
9461,YAK/S/31631,1
9462,YAK/S/31633,1
9463,YAK/S/31636,1
9464,YAK/S/31641,1
9465,YAK/S/31648,1
9466,YAK/S/31651,1
9467,YAK/S/31658,1
9468,YAK/S/31659,1
9469,YAK/S/31664,1
9470,YAK/S/31667,1
9471,YAK/S/31669,1
9472,YAK/S/31671,1
9473,YAK/S/31672,1
9474,YAK/S/31673,1
9475,YAK/S/31680,1
9476,YAK/S/31683,1
9477,YAK/S/31685,1
9478,YAK/S/31687,1
9479,YAK/S/31694,1
9480,YAK/S/31697,1
9481,YAK/S/31701,1
9482,YAK/S/31703,1
9483,YAK/S/31704,1
9484,YAK/S/31717,1
9485,YAK/S/31720,1
9486,YAK/S/31723,1
9487,YAK/S/31728,1
9488,YAK/S/31736,1
9489,YAK/S/31737,1
9490,YAK/S/31742,1
9491,YAK/S/31743,1
9492,YAK/S/31746,1
9493,YAK/S/31749,1
9494,YAK/S/31750,1
9495,YAK/S/31752,1
9496,YAK/S/31753,1
9497,YAK/S/31758,1
9498,YAK/S/31761,1
9499,YAK/S/31766,1
9500,YAK/S/31767,1
9501,YAK/S/31768,1
9502,YAK/S/31770,1
9503,YAK/S/31784,1
9504,YAK/S/31791,1
9505,YAK/S/31799,1
9506,YAK/S/31800,1
9507,YAK/S/31802,1
9508,YAK/S/31806,1
9509,YAK/S/31810,1
9510,YAK/S/31818,1
9511,YAK/S/31820,1
9512,YAK/S/31822,1
9513,YAK/S/31823,1
9514,YAK/S/31824,1
9515,YAK/S/31825,1
9516,YAK/S/31835,1
9517,YAK/S/31837,1
9518,YAK/S/31845,1
9519,YAK/S/31852,1
9520,YAK/S/31860,1
9521,YAK/S/31866,1
9522,YAK/S/31869,1
9523,YAK/S/31873,1
9524,YAK/S/31874,1
9525,YAK/S/31875,1
9526,YAK/S/31882,1
9527,YAK/S/31883,1
9528,YAK/S/31885,1
9529,YAK/S/31886,1
9530,YAK/S/31893,1
9531,YAK/S/31894,1
9532,YAK/S/31902,1
9533,YAK/S/31903,1
9534,YAK/S/31912,1
9535,YAK/S/31915,1
9536,YAK/S/31916,1
9537,YAK/S/31920,1
9538,YAK/S/31924,1
9539,YAK/S/31927,1
9540,YAK/S/31929,1
9541,YAK/S/31937,1
9542,YAK/S/31942,1
9543,YAK/S/31943,1
9544,YAK/S/31946,1
9545,YAK/S/31947,1
9546,YAK/S/31949,1
9547,YAK/S/31952,1
9548,YAK/S/31953,1
9549,YAK/S/31954,1
9550,YAK/S/31957,1
9551,YAK/S/31966,1
9552,YAK/S/31967,1
9553,YAK/S/31972,1
9554,YAK/S/31978,1
9555,YAK/S/31979,1
9556,YAK/S/31986,1
9557,YAK/S/31988,1
9558,YAK/S/31994,1
9559,YAK/S/31997,1
9560,YAK/S/31998,1
9561,YAK/S/31999,1
9562,YAK/S/32001,1
9563,YAK/S/32004,1
9564,YAK/S/32005,1
9565,YAK/S/32006,1
9566,YAK/S/32008,1
9567,YAK/S/32012,1
9568,YAK/S/32016,1
9569,YAK/S/32018,1
9570,YAK/S/32019,1
9571,YAK/S/32026,1
9572,YAK/S/32032,1
9573,YAK/S/32035,1
9574,YAK/S/32036,1
9575,YAK/S/32038,1
9576,YAK/S/32041,1
9577,YAK/S/32044,1
9578,YAK/S/32046,1
9579,YAK/S/32053,1
9580,YAK/S/32055,1
9581,YAK/S/32060,1
9582,YAK/S/32063,1
9583,YAK/S/32065,1
9584,YAK/S/32068,1
9585,YAK/S/32070,1
9586,YAK/S/32071,1
9587,YAK/S/32072,1
9588,YAK/S/32074,1
9589,YAK/S/32075,1
9590,YAK/S/32077,1
9591,YAK/S/32079,1
9592,YAK/S/32080,1
9593,YAK/S/32081,1
9594,YAK/S/32085,1
9595,YAK/S/32086,1
9596,YAK/S/32087,1
9597,YAK/S/32090,1
9598,YAK/S/32097,1
9599,YAK/S/32099,1
9600,YAK/S/32104,1
9601,YAK/S/32106,1
9602,YAK/S/32107,1
9603,YAK/S/32109,1
9604,YAK/S/32111,1
9605,YAK/S/32115,1
9606,YAK/S/32121,1
9607,YAK/S/32125,1
9608,YAK/S/32127,1
9609,YAK/S/32128,1
9610,YAK/S/32132,1
9611,YAK/S/32133,1
9612,YAK/S/32134,1
9613,YAK/S/32141,1
9614,YAK/S/32143,1
9615,YAK/S/32144,1
9616,YAK/S/32145,1
9617,YAK/S/32149,1
9618,YAK/S/32150,1
9619,YAK/S/32155,1
9620,YAK/S/32157,1
9621,YAK/S/32163,1
9622,YAK/S/32164,1
9623,YAK/S/32165,1
9624,YAK/S/32166,1
9625,YAK/S/32168,1
9626,YAK/S/32169,1
9627,YAK/S/32174,1
9628,YAK/S/32182,1
9629,YAK/S/32184,1
9630,YAK/S/32198,1
9631,YAK/S/32199,1
9632,YAK/S/32200,1
9633,YAK/S/32201,1
9634,YAK/S/32205,1
9635,YAK/S/32207,1
9636,YAK/S/32210,1
9637,YAK/S/32213,1
9638,YAK/S/32214,1
9639,YAK/S/32215,1
9640,YAK/S/32224,1
9641,YAK/S/32225,1
9642,YAK/S/32228,1
9643,YAK/S/32233,1
9644,YAK/S/32235,1
9645,YAK/S/32236,1
9646,YAK/S/32239,1
9647,YAK/S/32244,1
9648,YAK/S/32258,1
9649,YAK/S/32260,1
9650,YAK/S/32267,1
9651,YAK/S/32270,1
9652,YAK/S/32271,1
9653,YAK/S/32272,1
9654,YAK/S/32284,1
9655,YAK/S/32287,1
9656,YAK/S/32294,1
9657,YAK/S/32296,1
9658,YAK/S/32300,1
9659,YAK/S/32301,1
9660,YAK/S/32303,1
9661,YAK/S/32310,1
9662,YAK/S/32313,1
9663,YAK/S/32316,1
9664,YAK/S/32319,1
9665,YAK/S/32320,1
9666,YAK/S/32323,1
9667,YAK/S/32324,1
9668,YAK/S/32325,1
9669,YAK/S/32328,1
9670,YAK/S/32329,1
9671,YAK/S/32331,1
9672,YAK/S/32332,1
9673,YAK/S/32337,1
9674,YAK/S/32339,1
9675,YAK/S/32341,1
9676,YAK/S/32343,1
9677,YAK/S/32344,1
9678,YAK/S/32350,1
9679,YAK/S/32352,1
9680,YAK/S/32353,1
9681,YAK/S/32354,1
9682,YAK/S/32356,1
9683,YAK/S/32363,1
9684,YAK/S/32365,1
9685,YAK/S/32367,1
9686,YAK/S/32378,1
9687,YAK/S/32379,1
9688,YAK/S/32381,1
9689,YAK/S/32387,1
9690,YAK/S/32392,1
9691,YAK/S/32398,1
9692,YAK/S/32408,1
9693,YAK/S/32410,1
9694,YAK/S/32411,1
9695,YAK/S/32416,1
9696,YAK/S/32417,1
9697,YAK/S/32419,1
9698,YAK/S/32424,1
9699,YAK/S/32426,1
9700,YAK/S/32429,1
9701,YAK/S/32430,1
9702,YAK/S/32433,1
9703,YAK/S/32437,1
9704,YAK/S/32441,1
9705,YAK/S/32444,1
9706,YAK/S/32449,1
9707,YAK/S/32450,1
9708,YAK/S/32454,1
9709,YAK/S/32460,1
9710,YAK/S/32462,1
9711,YAK/S/32469,1
9712,YAK/S/32472,1
9713,YAK/S/32475,1
9714,YAK/S/32476,1
9715,YAK/S/32479,1
9716,YAK/S/32480,1
9717,YAK/S/32485,1
9718,YAK/S/32486,1
9719,YAK/S/32489,1
9720,YAK/S/32490,1
9721,YAK/S/32493,1
9722,YAK/S/32496,1
9723,YAK/S/32498,1
9724,YAK/S/32500,1
9725,YAK/S/32508,1
9726,YAK/S/32510,1
9727,YAK/S/32511,1
9728,YAK/S/32512,1
9729,YAK/S/32513,1
9730,YAK/S/32515,1
9731,YAK/S/32518,1
9732,YAK/S/32521,1
9733,YAK/S/32523,1
9734,YAK/S/32525,1
9735,YAK/S/32528,1
9736,YAK/S/32534,1
9737,YAK/S/32539,1
9738,YAK/S/32540,1
9739,YAK/S/32547,1
9740,YAK/S/32548,1
9741,YAK/S/32551,1
9742,YAK/S/32552,1
9743,YAK/S/32560,1
9744,YAK/S/32562,1
9745,YAK/S/32565,1
9746,YAK/S/32568,1
9747,YAK/S/32570,1
9748,YAK/S/32572,1
9749,YAK/S/32576,1
9750,YAK/S/32578,1
9751,YAK/S/32581,1
9752,YAK/S/32582,1
9753,YAK/S/32583,1
9754,YAK/S/32584,1
9755,YAK/S/32589,1
9756,YAK/S/32590,1
9757,YAK/S/32591,1
9758,YAK/S/32593,1
9759,YAK/S/32599,1
9760,YAK/S/32605,1
9761,YAK/S/32608,1
9762,YAK/S/32614,1
9763,YAK/S/32624,1
9764,YAK/S/32625,1
9765,YAK/S/32626,1
9766,YAK/S/32628,1
9767,YAK/S/32631,1
9768,YAK/S/32634,1
9769,YAK/S/32636,1
9770,YAK/S/32641,1
9771,YAK/S/32646,1
9772,YAK/S/32649,1
9773,YAK/S/32658,1
9774,YAK/S/32661,1
9775,YAK/S/32662,1
9776,YAK/S/32663,1
9777,YAK/S/32665,1
9778,YAK/S/32668,1
9779,YAK/S/32670,1
9780,YAK/S/32671,1
9781,YAK/S/32679,1
9782,YAK/S/32680,1
9783,YAK/S/32681,1
9784,YAK/S/32682,1
9785,YAK/S/32691,1
9786,YAK/S/32695,1
9787,YAK/S/32697,1
9788,YAK/S/32700,1
9789,YAK/S/32703,1
9790,YAK/S/32704,1
9791,YAK/S/32705,1
9792,YAK/S/32707,1
9793,YAK/S/32708,1
9794,YAK/S/32710,1
9795,YAK/S/32711,1
9796,YAK/S/32712,1
9797,YAK/S/32713,1
9798,YAK/S/32717,1
9799,YAK/S/32718,1
9800,YAK/S/32728,1
9801,YAK/S/32729,1
9802,YAK/S/32730,1
9803,YAK/S/32734,1
9804,YAK/S/32736,1
9805,YAK/S/32741,1
9806,YAK/S/32742,1
9807,YAK/S/32750,1
9808,YAK/S/32751,1
9809,YAK/S/32752,1
9810,YAK/S/32755,1
9811,YAK/S/32756,1
9812,YAK/S/32758,1
9813,YAK/S/32759,1
9814,YAK/S/32764,1
9815,YAK/S/32766,1
9816,YAK/S/32776,1
9817,YAK/S/32784,1
9818,YAK/S/32795,1
9819,YAK/S/32797,1
9820,YAK/S/32798,1
9821,YAK/S/32799,1
9822,YAK/S/32800,1
9823,YAK/S/32801,1
9824,YAK/S/32806,1
9825,YAK/S/32807,1
9826,YAK/S/32808,1
9827,YAK/S/32811,1
9828,YAK/S/32812,1
9829,YAK/S/32824,1
9830,YAK/S/32827,1
9831,YAK/S/32831,1
9832,YAK/S/32833,1
9833,YAK/S/32839,1
9834,YAK/S/32840,1
9835,YAK/S/32842,1
9836,YAK/S/32843,1
9837,YAK/S/32846,1
9838,YAK/S/32849,1
9839,YAK/S/32858,1
9840,YAK/S/32862,1
9841,YAK/S/32876,1
9842,YAK/S/32878,1
9843,YAK/S/32880,1
9844,YAK/S/32882,1
9845,YAK/S/32883,1
9846,YAK/S/32886,1
9847,YAK/S/32891,1
9848,YAK/S/32895,1
9849,YAK/S/32897,1
9850,YAK/S/32899,1
9851,YAK/S/32900,1
9852,YAK/S/32901,1
9853,YAK/S/32903,1
9854,YAK/S/32907,1
9855,YAK/S/32909,1
9856,YAK/S/32917,1
9857,YAK/S/32919,1
9858,YAK/S/32932,1
9859,YAK/S/32934,1
9860,YAK/S/32936,1
9861,YAK/S/32937,1
9862,YAK/S/32939,1
9863,YAK/S/32941,1
9864,YAK/S/32945,1
9865,YAK/S/32949,1
9866,YAK/S/32953,1
9867,YAK/S/32954,1
9868,YAK/S/32961,1
9869,YAK/S/32966,1
9870,YAK/S/32973,1
9871,YAK/S/32974,1
9872,YAK/S/32977,1
9873,YAK/S/32978,1
9874,YAK/S/32980,1
9875,YAK/S/32982,1
9876,YAK/S/32988,1
9877,YAK/S/32992,1
9878,YAK/S/32993,1
9879,YAK/S/32995,1
9880,YAK/S/32997,1
9881,YAK/S/33000,1
9882,YAK/S/33001,1
9883,YAK/S/33008,1
9884,YAK/S/33010,1
9885,YAK/S/33012,1
9886,YAK/S/33013,1
9887,YAK/S/33021,1
9888,YAK/S/33023,1
9889,YAK/S/33025,1
9890,YAK/S/33026,1
9891,YAK/S/33030,1
9892,YAK/S/33038,1
9893,YAK/S/33039,1
9894,YAK/S/33044,1
9895,YAK/S/33049,1
9896,YAK/S/33058,1
9897,YAK/S/33061,1
9898,YAK/S/33071,1
9899,YAK/S/33075,1
9900,YAK/S/33081,1
9901,YAK/S/33082,1
9902,YAK/S/33085,1
9903,YAK/S/33091,1
9904,YAK/S/33093,1
9905,YAK/S/33107,1
9906,YAK/S/33120,1
9907,YAK/S/33123,1
9908,YAK/S/33132,1
9909,YAK/S/33135,1
9910,YAK/S/33137,1
9911,YAK/S/33138,1
9912,YAK/S/33139,1
9913,YAK/S/33145,1
9914,YAK/S/33147,1
9915,YAK/S/33155,1
9916,YAK/S/33164,1
9917,YAK/S/33168,1
9918,YAK/S/33179,1
9919,YAK/S/33182,1
9920,YAK/S/33183,1
9921,YAK/S/33185,1
9922,YAK/S/33188,1
9923,YAK/S/33196,1
9924,YAK/S/33199,1
9925,YAK/S/33209,1
9926,YAK/S/33211,1
9927,YAK/S/33214,1
9928,YAK/S/33222,1
9929,YAK/S/33237,1
9930,YAK/S/33243,1
9931,YAK/S/33246,1
9932,YAK/S/33247,1
9933,YAK/S/33255,1
9934,YAK/S/33256,1
9935,YAK/S/33259,1
9936,YAK/S/33260,1
9937,YAK/S/33261,1
9938,YAK/S/33263,1
9939,YAK/S/33265,1
9940,YAK/S/33266,1
9941,YAK/S/33267,1
9942,YAK/S/33269,1
9943,YAK/S/33273,1
9944,YAK/S/33277,1
9945,YAK/S/33279,1
9946,YAK/S/33281,1
9947,YAK/S/33283,1
9948,YAK/S/33285,1
9949,YAK/S/33286,1
9950,YAK/S/33291,1
9951,YAK/S/33293,1
9952,YAK/S/33297,1
9953,YAK/S/33298,1
9954,YAK/S/33302,1
9955,YAK/S/33304,1
9956,YAK/S/33306,1
9957,YAK/S/33308,1
9958,YAK/S/33309,1
9959,YAK/S/33312,1
9960,YAK/S/33314,1
9961,YAK/S/33315,1
9962,YAK/S/33320,1
9963,YAK/S/33324,1
9964,YAK/S/33330,1
9965,YAK/S/33334,1
9966,YAK/S/33335,1
9967,YAK/S/33336,1
9968,YAK/S/33338,1
9969,YAK/S/33345,1
9970,YAK/S/33347,1
9971,YAK/S/33348,1
9972,YAK/S/33355,1
9973,YAK/S/33356,1
9974,YAK/S/33360,1
9975,YAK/S/33362,1
9976,YAK/S/33365,1
9977,YAK/S/33366,1
9978,YAK/S/33376,1
9979,YAK/S/33377,1
9980,YAK/S/33380,1
9981,YAK/S/33381,1
9982,YAK/S/33382,1
9983,YAK/S/33384,1
9984,YAK/S/33385,1
9985,YAK/S/33386,1
9986,YAK/S/33388,1
9987,YAK/S/33391,1
9988,YAK/S/33393,1
9989,YAK/S/33395,1
9990,YAK/S/33396,1
9991,YAK/S/33405,1
9992,YAK/S/33408,1
9993,YAK/S/33417,1
9994,YAK/S/33418,1
9995,YAK/S/33425,1
9996,YAK/S/33429,1
9997,YAK/S/33435,1
9998,YAK/S/33437,1
9999,YAK/S/33438,1
10000,YAK/S/33440,1
10001,YAK/S/33442,1
10002,YAK/S/33446,1
10003,YAK/S/33447,1
10004,YAK/S/33449,1
10005,YAK/S/33450,1
10006,YAK/S/33451,1
10007,YAK/S/33455,1
10008,YAK/S/33460,1
10009,YAK/S/33461,1
10010,YAK/S/33464,1
10011,YAK/S/33465,1
10012,YAK/S/33472,1
10013,YAK/S/33475,1
10014,YAK/S/33476,1
10015,YAK/S/33477,1
10016,YAK/S/33478,1
10017,YAK/S/33480,1
10018,YAK/S/33485,1
10019,YAK/S/33488,1
10020,YAK/S/33490,1
10021,YAK/S/33491,1
10022,YAK/S/33494,1
10023,YAK/S/33498,1
10024,YAK/S/33507,1
10025,YAK/S/33508,1
10026,YAK/S/33517,1
10027,YAK/S/33518,1
10028,YAK/S/33520,1
10029,YAK/S/33527,1
10030,YAK/S/33530,1
10031,YAK/S/33531,1
10032,YAK/S/33534,1
10033,YAK/S/33535,1
10034,YAK/S/33542,1
10035,YAK/S/33545,1
10036,YAK/S/33546,1
10037,YAK/S/33550,1
10038,YAK/S/33551,1
10039,YAK/S/33552,1
10040,YAK/S/33555,1
10041,YAK/S/33561,1
10042,YAK/S/33562,1
10043,YAK/S/33570,1
10044,YAK/S/33574,1
10045,YAK/S/33577,1
10046,YAK/S/33578,1
10047,YAK/S/33579,1
10048,YAK/S/33581,1
10049,YAK/S/33583,1
10050,YAK/S/33584,1
10051,YAK/S/33585,1
10052,YAK/S/33587,1
10053,YAK/S/33591,1
10054,YAK/S/33592,1
10055,YAK/S/33594,1
10056,YAK/S/33599,1
10057,YAK/S/33601,1
10058,YAK/S/33605,1
10059,YAK/S/33607,1
10060,YAK/S/33610,1
10061,YAK/S/33614,1
10062,YAK/S/33620,1
10063,YAK/S/33627,1
10064,YAK/S/33628,1
10065,YAK/S/33633,1
10066,YAK/S/33635,1
10067,YAK/S/33636,1
10068,YAK/S/33637,1
10069,YAK/S/33639,1
10070,YAK/S/33642,1
10071,YAK/S/33648,1
10072,YAK/S/33653,1
10073,YAK/S/33654,1
10074,YAK/S/33656,1
10075,YAK/S/33657,1
10076,YAK/S/33666,1
10077,YAK/S/33673,1
10078,YAK/S/33674,1
10079,YAK/S/33683,1
10080,YAK/S/33688,1
10081,YAK/S/33689,1
10082,YAK/S/33692,1
10083,YAK/S/33697,1
10084,YAK/S/33698,1
10085,YAK/S/33699,1
10086,YAK/S/33700,1
10087,YAK/S/33704,1
10088,YAK/S/33706,1
10089,YAK/S/33708,1
10090,YAK/S/33710,1
10091,YAK/S/33716,1
10092,YAK/S/33719,1
10093,YAK/S/33720,1
10094,YAK/S/33722,1
10095,YAK/S/33723,1
10096,YAK/S/33726,1
10097,YAK/S/33730,1
10098,YAK/S/33734,1
10099,YAK/S/33738,1
10100,YAK/S/33742,1
10101,YAK/S/33744,1
10102,YAK/S/33745,1
10103,YAK/S/33753,1
10104,YAK/S/33754,1
10105,YAK/S/33755,1
10106,YAK/S/33758,1
10107,YAK/S/33761,1
10108,YAK/S/33775,1
10109,YAK/S/33776,1
10110,YAK/S/33779,1
10111,YAK/S/33780,1
10112,YAK/S/33789,1
10113,YAK/S/33790,1
10114,YAK/S/33798,1
10115,YAK/S/33801,1
10116,YAK/S/33803,1
10117,YAK/S/33804,1
10118,YAK/S/33805,1
10119,YAK/S/33812,1
10120,YAK/S/33816,1
10121,YAK/S/33817,1
10122,YAK/S/33821,1
10123,YAK/S/33823,1
10124,YAK/S/33824,1
10125,YAK/S/33825,1
10126,YAK/S/33827,1
10127,YAK/S/33838,1
10128,YAK/S/33840,1
10129,YAK/S/33844,1
10130,YAK/S/33849,1
10131,YAK/S/33853,1
10132,YAK/S/33854,1
10133,YAK/S/33862,1
10134,YAK/S/33867,1
10135,YAK/S/33871,1
10136,YAK/S/33874,1
10137,YAK/S/33875,1
10138,YAK/S/33886,1
10139,YAK/S/33891,1
10140,YAK/S/33892,1
10141,YAK/S/33893,1
10142,YAK/S/33897,1
10143,YAK/S/33900,1
10144,YAK/S/33901,1
10145,YAK/S/33905,1
10146,YAK/S/33907,1
